TimeStamps,Elapsed Time,alpha,beta,delta,theta,gamma,eeg,attention,meditation,
2024-08-03 09:19:47.891,00:03:49.336,,,0.025026739221384868,0.01638766669040005,0.07700094416941072,,,,
2024-08-03 09:19:48.192,00:03:49.638,0.014895383223731514,0.042489893930742643,0.025861798105656125,0.015215953716476145,0.07551211638656709,6.0719423;-8.891743;-16.942673;-17.613438;-9.001608;16.393059;43.62356;48.51433;29.156536;0.20672606;-19.85255;-19.700832;-11.131108;-12.969926;-10.899067;12.297796;38.07258;44.485268;33.384613;14.4864645;-8.510589;-22.241358;-18.42998;-10.55273;1.8216306;21.461597;30.504507;28.621767;28.621656;17.54497;-10.898822;-32.620396;-35.389038;-23.62875;-0.8292078;20.428017;18.522177;-2.6626616;-15.44915;-16.05304;-16.214844;-12.817282;-2.7274995;5.044004;8.04509;10.014866;8.825265;5.174704;1.9088429;-1.8025187,,,
2024-08-03 09:19:48.283,00:03:49.729,0.015313546157745637,0.039555171173094233,0.023874850965131245,0.014823996142436322,0.07476118852537451,-3.589611;-1.1845177;-1.4278297;-8.021407;-13.046382;-10.437827;-4.6444383;0.081878714;5.6625357;9.673915;5.2236323;-4.137162;-7.1138;-6.4059415;-5.551606;-2.0055003;-2.7973585;-5.5440273;-0.43241093;9.805876;13.04755;3.1274514;-6.8921266;-1.5639135;13.341887;18.581724;11.826864;7.293946;3.4615614;-5.1378546;-7.7621617;-5.974441;-7.4908414;-5.834578;-2.392974;-5.8687286;-12.761003;-11.089501;-4.5386515;-4.7528715;-5.033313;-4.2844415;-8.718303;-7.190008;0.9053657;2.5804977;0.68672985;4.229531;11.267586;9.400716,,,
2024-08-03 09:19:48.463,00:03:49.909,,,,,,-3.1092606;-13.65118;-10.37486;7.769826;19.555304;3.3490973;-28.625853;-40.95676;-23.915161;-4.057519;1.6239128;1.470489;-3.2560844;-21.89207;-45.009396;-55.309666;-48.725414;-30.074312;-16.307762;-16.452448;-17.739592;-13.494795;-13.389749;-21.834398;-22.357918;-6.0829997;5.331111;-1.6596084;-13.200582;-17.102272;-11.402744;0.40600255;12.431826;19.926476;16.56379;8.738182;8.446505;9.350873;8.738722;9.058839;-1.3084823;-15.761824;-12.105387;6.169616;22.833992;29.914265;26.703236;17.876286;8.976984;2.9690075,,,
2024-08-03 09:19:48.465,00:03:49.910,,,,,,,5.648303508758545,,
2024-08-03 09:19:48.466,00:03:49.911,0.016160320133102105,0.039194323275516293,0.026684841882489853,0.016493110665008102,0.07689147048404406,,,10.827831268310547,
2024-08-03 09:19:48.704,00:03:50.149,0.015798176653073946,0.037177279738792854,0.026546678887578178,0.015064174701776263,0.07734901168572109,5.1375546;17.797213;23.189886;8.076109;-8.442881;-4.460081;14.258758;28.997698;29.842846;17.0068;0.1715246;-13.434972;-17.691557;-3.6567137;18.339447;29.291153;25.566301;15.4173355;9.422084;8.528594;5.150115;-1.9202725;-12.555959;-21.083519;-15.4972515;1.0685673;20.18542;35.150322;35.34553;20.643282;1.5382165;-10.089553;-8.768837;-2.729238;2.8365939;8.45588;6.1537323;-6.600988;-13.759184;-3.4222662;12.87966;18.305435;12.0588;5.876363;3.1104443;-3.3400059;-10.63525;-9.00878;-0.0029545268;4.2577457,,,
2024-08-03 09:19:48.883,00:03:50.328,0.015420514665554962,0.03519859160197745,0.026070887695202622,0.016314250507562484,0.07797917816001428,-4.0523186;-13.338832;-9.219115;2.7742069;14.012607;21.305794;16.76115;0.06402732;-12.136962;-13.30016;-11.358975;-5.547469;4.8945527;9.562984;-1.316512;-13.05855;-7.7633314;1.1943961;1.8462557;-1.9289116;-7.381902;-9.672738;-4.9966235;3.8976662;12.340569;14.305506;5.0752134;-8.630956;-12.339941;-6.5132623;-0.8384362;3.117887;2.5025358;-4.2780447;-13.854785;-16.790892;-7.2659173;1.0960122;-2.8352728;-6.3660445;3.845587;12.700417;2.3258617;-16.511198;-22.83334;-13.074696;-1.5944319;4.6446486;8.195857;4.040318,,,
2024-08-03 09:19:49.062,00:03:50.508,,,,,,-11.347018;-24.387703;-20.563053;-6.3587837;9.879744;23.982475;21.064425;3.0198395;-9.78807;-17.582134;-26.837696;-28.156925;-16.020374;2.7014132;19.221537;24.966085;17.398624;11.355203;13.94265;5.8209915;-18.054846;-31.720798;-19.956316;-0.69436866;7.355049;10.673544;15.847248;15.040367;8.768087;3.8472764;-1.4388223;-5.9563212;-5.2317967;-2.6361601;-1.3273381;1.0925078;2.9986024;0.5503976;-0.8257237;6.038682;16.995335;25.220734;23.020006;3.5047848;-21.056747;-23.562454;-1.2154884;14.803453;11.6029215;4.1282024,,,
2024-08-03 09:19:49.063,00:03:50.508,0.016354723520627,0.035704607574260985,0.025495600534633515,0.01567564380594024,0.07696551966818947,,,,
2024-08-03 09:19:49.275,00:03:50.721,0.014922893788840957,,,,,2.3837972;8.66417;12.995248;7.683662;0.53017926;-3.5051544;-1.813413;3.5881734;7.22242;12.795897;17.653854;12.132764;-1.2610902;-12.530505;-11.553602;-0.30993006;7.19272;9.489253;8.985228;4.7935834;4.3866663;6.4409623;1.1224364;-6.690333;-8.583725;-3.7074764;4.6501317;7.117648;2.1440394;0.9144197;4.894509;1.158356;-9.143677;-12.041645;-8.190475;-2.4691594;6.427448;12.555557;10.276677;4.691877;0.07302967;-9.101958;-20.88018;-18.323906;0.606333;18.254295;21.369797;12.388691;1.7700197;-8.41684,,,
2024-08-03 09:19:49.276,00:03:50.721,,0.03449249535088842,0.026050547339392757,0.014984280334197218,0.07672304347129265,,,,
2024-08-03 09:19:49.483,00:03:50.928,,,,,,-19.783165;-23.77694;-11.869874;2.9096394;1.3051082;-7.994184;-8.286401;-0.99132913;10.521704;17.290602;0.46661538;-23.152325;-17.95865;6.6459656;21.503515;14.369558;-4.335301;-8.604117;1.7307837;3.9391897;-7.1196413;-21.010347;-20.789326;-2.8885634;15.062677;19.763329;6.232056;-13.338658;-19.913244;-10.147411;4.345757;9.500328;10.889836;9.5650015;-6.5057764;-23.604067;-16.806112;5.4974885;18.36397;13.870387;-0.87759763;-11.830219;-11.884645;-2.935083;7.9810586;10.974243;6.956938;5.325941;9.848384;15.95968,,,
2024-08-03 09:19:49.484,00:03:50.930,,,,,,,6.9783806800842285,,
2024-08-03 09:19:49.485,00:03:50.931,0.015200552002961778,0.03324609878217347,0.02472263346722942,0.015839238078156036,0.07652676527167054,,,10.031170845031738,
2024-08-03 09:19:49.752,00:03:51.197,0.015009501059555954,0.033372626032541985,0.028287143233703727,0.018043278647258246,0.08073692766963346,19.949282;29.109915;43.915653;48.11627;37.433784;23.306223;15.668402;13.638375;16.655935;33.608143;55.813293;67.06643;60.691;24.430067;-24.204758;-34.34478;-1.4223796;29.707037;35.325558;29.232452;25.455116;15.562919;-9.633966;-35.4702;-34.30043;-4.1676054;24.352087;26.209145;6.2425175;-13.644692;-22.249773;-21.631443;-20.757656;-24.216606;-16.768847;2.6890798;8.39556;-1.6301776;-4.4992814;1.5151596;-1.7755033;-16.384857;-21.785915;-8.122763;4.9258156;2.7991052;-6.205803;-12.583634;-14.027018;-11.355146,,,
2024-08-03 09:19:49.873,00:03:51.319,0.016061225202156783,0.03348704557484017,0.027998465001407454,0.01652570544602207,0.08423056813017342,-1.767463;5.855681;-7.4766507;-29.131279;-30.75534;-19.10015;-11.642699;-2.3012707;7.486662;7.3874874;5.427282;3.104353;-11.819879;-33.568382;-37.01673;-14.2515135;7.0056634;6.8763666;-2.1647358;-7.9828916;-16.261068;-33.257202;-36.990974;-8.009428;22.73778;19.071802;-10.133953;-29.557632;-19.783087;1.6596682;12.99054;19.84827;23.282187;13.906588;-3.1105947;-13.63196;-5.9551134;9.949431;7.805226;-10.946371;-16.383064;-2.714763;14.918239;24.81322;14.535228;-6.9907265;-13.747915;-5.0745893;-4.2295523;-18.548235,,,
2024-08-03 09:19:50.083,00:03:51.529,0.015295666808038556,0.03265622061460763,0.027487280918682536,0.017342680815547462,0.08322213544494347,-22.154886;-0.8620848;17.150646;13.767305;3.2543716;-1.0329516;0.9469183;2.127154;-0.11224511;-2.999809;-6.896121;-7.147263;10.278747;41.18418;49.782135;20.427893;-13.390633;-21.939135;-7.880916;10.313641;13.505416;4.7180376;3.3446052;9.278375;13.305106;15.425087;10.776126;0.014451265;-7.963615;-9.443575;-0.60577095;12.395527;16.128931;14.572748;13.398143;8.836235;6.4438386;7.6867447;2.9485767;-3.9645848;-3.5790017;3.0295527;9.630061;9.308022;1.6228007;-7.820197;-16.88023;-23.167204;-23.600143;-18.693686,,,
2024-08-03 09:19:50.352,00:03:51.798,0.01479714522458733,0.03404505721138382,0.026260182960143617,0.016833577285176607,0.08300882540984174,-10.708246;-2.8796458;7.1638546;20.524988;29.680424;22.307634;-3.4415717;-26.056591;-30.373213;-19.468227;-0.12915336;15.599961;16.116804;2.6496925;-7.2769656;-2.452715;6.8591986;5.8356576;-6.780497;-17.976416;-18.604538;-13.013876;-8.567657;-4.243464;7.045551;17.190264;8.878405;-4.1302;0.43482244;11.19775;10.464105;-1.1665488;-17.817862;-28.296736;-20.124619;-2.9417074;5.502733;4.0130014;-0.5824563;-2.851776;-2.9839287;-2.1236353;0.2184952;-0.4334443;-10.516464;-25.34176;-25.65231;-9.909762;-1.8695452;-6.261327,,,
2024-08-03 09:19:50.473,00:03:51.918,,,,,,-3.869214;7.6485353;15.842648;17.049784;12.343564;6.132102;2.434854;3.0373535;9.083254;11.897849;3.9664574;-5.4401836;-4.7463517;3.687474;12.771092;15.431198;-0.82852525;-26.602755;-38.28453;-42.16825;-44.761303;-37.11787;-27.861578;-30.80773;-45.18698;-60.420895;-62.74696;-51.84912;-44.29186;-44.38919;-46.446518;-56.557503;-74.154495;-83.84935;-77.17092;-57.088013;-41.7829;-51.08532;-70.855194;-77.0033;-71.71145;-65.85824;-57.89239;-46.884083;-43.345047;-43.266792;-32.940414;-27.630064;-41.493916;-48.833866,,,
2024-08-03 09:19:50.474,00:03:51.920,,,,,,,7.698007583618164,,
2024-08-03 09:19:50.475,00:03:51.921,0.012579499193667947,0.03658985642811966,0.03972234433784076,0.022028801826875524,0.08481682546920365,,,9.940587997436523,
2024-08-03 09:19:50.682,00:03:52.128,,,,,,-31.655699;-14.369513;-13.1414385;-13.138125;-10.482873;-12.239066;-13.669488;-4.554888;9.406539;11.829405;8.997773;7.3694763;3.1195717;6.026862;16.357542;25.240955;31.328127;28.185862;16.03157;14.167938;27.12631;36.24092;40.9711;51.467052;55.854126;45.07436;33.474094;33.825287;43.94855;55.0184;56.703403;49.814983;49.680138;58.462776;57.08641;43.94113;36.965633;36.736;35.177277;32.52663;30.343523;25.75676;17.362387;13.255021;19.595259;31.716425;41.29323;44.90333;43.926594;39.380173,,,
2024-08-03 09:19:50.683,00:03:52.128,0.011230854005872218,0.035954732258669686,0.053829116886694964,0.01955627873176272,0.08227007946726324,,,,
2024-08-03 09:19:50.863,00:03:52.309,0.011952469424582217,0.035430805115176364,0.053234969171084466,0.019649969996425317,0.083330017983959,30.889717;21.10853;17.702309;20.386871;20.857319;19.2303;22.269413;32.78704;40.282284;30.038538;7.0317597;-8.964261;-17.489313;-27.643064;-24.273733;-2.07301;16.198828;19.810314;18.148157;15.927741;11.863359;8.4754925;6.279535;1.9381714;-6.964111;-15.845335;-15.024511;-2.3678365;10.223248;9.849044;0.8436485;-5.906587;-9.049339;-8.586045;-0.34555015;13.8039465;18.03043;3.5196378;-14.058223;-19.248922;-12.340285;0.3088578;9.855845;9.142191;0.7340807;-6.9558897;-10.06701;-12.1207285;-16.476847;-20.230375,,,
2024-08-03 09:19:51.076,00:03:52.522,0.012603602286523716,0.035318541953672546,0.05893716875122795,0.01846472562418519,0.08134388154858625,-20.000145;-18.630566;-21.436363;-24.487745;-18.434553;-5.7800555;-0.8069514;-11.34455;-28.912357;-41.79844;-47.529057;-46.667835;-39.88915;-33.0077;-32.073135;-36.640488;-41.712357;-44.140003;-44.510277;-43.604218;-41.934757;-36.634083;-26.046232;-19.423075;-23.946007;-36.77828;-52.634155;-59.229965;-51.381927;-43.211567;-39.118504;-31.710373;-25.082525;-25.13996;-28.205544;-31.240515;-31.87362;-25.160717;-15.6011505;-16.632864;-28.952799;-36.79001;-33.592175;-28.141779;-27.030941;-29.536236;-26.959282;-14.306126;-4.83633;-6.426126,,,
2024-08-03 09:19:51.283,00:03:52.729,0.013349050628071723,0.03416959909892105,0.060403212325304025,0.01995115733158029,0.08073014964111715,-8.789129;-7.933256;-7.9196525;-6.1740665;-0.93593764;4.4364066;4.3354344;-2.8858316;-8.546426;-9.744179;-8.752309;-3.6407778;2.7211144;6.2990136;11.361841;21.722075;30.932934;34.019543;37.70284;46.6564;50.311924;39.28863;24.90158;23.301867;31.312263;35.69068;33.80928;30.969507;30.387695;33.960773;40.53705;45.74161;47.159954;43.018948;35.561985;32.550232;38.215195;49.903114;59.68918;61.191917;57.49379;55.02235;54.67218;51.935432;42.895317;33.316273;30.70183;31.873312;30.330069;23.778763,,,
2024-08-03 09:19:51.464,00:03:52.909,,,,,,16.941057;14.247624;9.991334;1.8424585;-0.32420036;7.431355;17.61946;22.745243;19.144835;14.04411;17.87167;24.85028;27.481602;30.852858;32.961906;24.088428;8.969479;0.07898319;-1.3153554;-0.023944026;2.037323;1.5117705;-3.9324017;-7.678654;-2.737419;6.820752;12.130435;12.575866;14.658019;19.022833;15.688275;-2.0864673;-19.746956;-21.456968;-21.435493;-30.33201;-32.904312;-24.380774;-12.5030575;-2.6278603;0.8816523;-3.6157215;-11.057292;-12.681292;-9.010087;-5.133172;-2.4781928;0.19980566;5.7553005;11.978969,,,
2024-08-03 09:19:51.465,00:03:52.910,,,,,,,7.795228004455566,,
2024-08-03 09:19:51.466,00:03:52.911,0.011947795701303172,0.037605557984809614,0.05826461770847083,0.020314300458543835,0.07878244741004266,,,9.83773136138916,
2024-08-03 09:19:51.794,00:03:53.240,0.012479782689965207,0.03994240022866209,0.05880805092178673,0.017788590437772065,0.08049284499200249,12.947639;7.1547456;-2.6538002;-14.238229;-21.924355;-17.718328;-6.4371057;0.12437747;1.2324095;0.85586274;-0.4728785;1.6996717;13.012259;25.209494;25.976166;17.943537;10.092494;10.049004;16.498878;15.528205;3.8091953;-10.485179;-19.51642;-14.939598;1.0349425;17.711649;26.294758;22.817835;14.775493;13.631523;19.502686;21.819887;11.891909;-5.7543073;-16.371471;-10.836925;2.4323318;6.8433814;-0.3593454;-4.740072;1.8367468;7.126959;2.4859076;0.2517236;9.854459;19.981773;19.379019;14.119303;11.050983;5.2503476,,,
2024-08-03 09:19:51.882,00:03:53.328,0.012594302383830702,0.043107887930364165,0.059992855340595154,0.02150381887544552,0.08136702887436376,-2.641588;-2.8335755;-5.774776;-26.674564;-47.047405;-47.764305;-38.625427;-34.71069;-36.048096;-36.315422;-35.282955;-25.530544;-5.093889;1.7832135;-21.160772;-57.59134;-77.541534;-64.684586;-37.15825;-21.78055;-14.78058;-7.8019433;-5.981891;-3.9826112;5.656861;16.925081;20.766085;18.955362;20.194109;22.515543;20.267698;17.576443;20.25833;26.056036;30.501863;39.334545;53.330463;59.222168;51.119244;37.157047;26.849623;20.771265;18.624313;23.10305;28.77859;32.267597;33.11966;24.507277;11.707651;11.583989,,,
2024-08-03 09:19:52.153,00:03:53.598,0.012734125810487091,0.043080773046217345,0.057850344919188425,0.02218428305862193,0.08113935998547775,21.993963;23.647316;14.038195;4.876049;0.1423953;1.5971625;9.518436;16.81417;18.69772;16.730755;12.572933;5.803654;-3.43743;-10.139598;-9.350758;-5.8827934;-6.453363;-9.295702;-9.43441;-7.462799;-9.344841;-13.258139;-8.715592;5.0935793;14.787644;12.321962;5.605251;1.8907667;-0.9141116;-6.0354576;-13.990946;-22.9722;-30.134617;-33.984695;-34.59933;-31.796879;-28.616243;-27.667097;-27.01282;-27.018991;-26.89196;-23.380514;-21.58159;-26.807262;-30.788069;-31.106468;-35.74219;-39.105907;-33.899883;-25.150614,,,
2024-08-03 09:19:52.273,00:03:53.719,0.014053591084548265,0.04140293653087434,0.07359972121744851,,,-19.06356;-17.441648;-18.144478;-17.836744;-20.25102;-34.72189;-48.904396;-41.842407;-20.266903;-0.747136;7.719253;4.1473136;-2.3504038;-0.72608155;13.372698;29.558298;36.690945;41.35497;46.84238;46.90019;46.994144;54.949593;69.49615;85.004776;95.70621;101.68677;102.797806;93.838554;77.23617;68.02385;71.59075;77.57642;82.90042;87.47045;84.138016;70.32368;54.69331;52.765476;64.123505;69.85362;63.209515;54.902927;50.80909;44.28357;32.050453;18.91722;12.384724;14.322594;12.1698265;0.41522518,,,
2024-08-03 09:19:52.274,00:03:53.719,,,,0.030807857787586716,0.07770771237054984,,,,
2024-08-03 09:19:52.482,00:03:53.928,,,,,,-7.845499;-3.5032713;4.6959953;-1.2149665;-24.841986;-46.41815;-46.016113;-28.003273;-15.352845;-21.754765;-39.577084;-53.38879;-52.542347;-39.81479;-26.869452;-19.53015;-23.61588;-41.03129;-54.941273;-51.44035;-39.889626;-31.977598;-31.255266;-39.045372;-45.694233;-39.857502;-28.626333;-28.44456;-39.420013;-46.109478;-38.632954;-20.59975;-5.2581296;-3.2598042;-12.541088;-22.962673;-32.63115;-42.32906;-38.94675;-19.520535;-2.3176234;-0.08381279;-11.442643;-22.431786;-17.751778;-1.2802875;9.035391;3.3367488;-8.46995;-14.979631,,,
2024-08-03 09:19:52.484,00:03:53.929,,,,,,,8.007417678833008,,
2024-08-03 09:19:52.485,00:03:53.930,0.013650845087602746,0.04209001976647427,0.0767674312640053,0.028819614613503755,0.08034510616384968,,,9.854120254516602,
2024-08-03 09:19:52.722,00:03:54.168,,,,,,-21.30234;-31.594158;-36.2211;-27.904535;-12.33119;3.7657318;15.122761;15.246552;4.3809605;-8.373526;-11.155378;-4.7692504;-1.3092362;-3.7065392;-9.669708;-19.572899;-24.590998;-13.688192;4.7642875;11.812553;3.0370564;-13.68917;-29.324589;-27.422138;-4.910561;15.168411;19.187935;14.283205;9.368294;5.0288386;-0.6721108;-7.0837684;-12.665341;-14.27515;-11.014634;-6.371249;-3.255361;-1.3275118;-0.72892094;-5.13627;-11.791936;-14.13622;-11.80358;-7.917898;-7.244531;-7.8950753;-7.687034;-8.597091;-5.5128613;3.4396152,,,
2024-08-03 09:19:52.723,00:03:54.168,0.014468670558087862,0.04152041532774611,0.07837811923777045,0.028403787142999726,0.07732487967832184,,,,
2024-08-03 09:19:52.872,00:03:54.318,,,,,,9.314816;7.3230653;0.55859506;-5.9579525;-10.205596;-14.90999;-19.137676;-19.349283;-13.245423;-2.3258803;6.1200576;8.347117;5.1194453;-2.861809;-9.40084;-8.946037;-9.786896;-19.591625;-33.103245;-39.846146;-26.818144;-1.3594309;11.866729;12.318468;9.522761;3.619933;2.661816;7.759539;0.53853357;-18.014977;-21.884428;-9.72974;-3.8339849;-8.312114;-9.862342;-0.53546613;11.6854315;16.668861;15.446009;8.80252;-2.0590672;-8.875226;-5.6387215;1.1852151;3.6616263;4.8297205;7.260374;9.428263;11.53762;6.7192645,,,
2024-08-03 09:19:52.873,00:03:54.318,0.013955135196250149,0.04236143371566644,0.07680523895024126,0.029226182165894544,0.07760573251493157,,,,
2024-08-03 09:19:53.082,00:03:54.528,,,,,,-8.133237;-19.420006;-17.37097;-3.339622;10.432971;10.962813;7.6217966;14.676927;22.007917;11.455127;-9.984604;-19.413727;-11.683678;2.7454083;18.569214;28.581789;23.961454;16.041399;14.107987;7.313963;0.64995337;6.6949673;13.553852;9.773603;3.7946508;2.1455462;0.046557527;-3.1958957;-1.9117643;4.07623;12.217401;16.218616;9.454423;3.504675;6.8195095;4.6823583;-3.3316376;-1.0108612;7.7903185;15.991912;23.566872;21.358957;9.550799;1.503797;-0.026279854;-2.7922006;-10.489965;-13.903958;-6.9249444;1.0102553,,,
2024-08-03 09:19:53.083,00:03:54.528,0.01461467237308338,0.04334463764111749,0.08112209138940821,0.028862336473625225,0.07668410497357406,,,,
2024-08-03 09:19:53.290,00:03:54.735,0.013411543222778315,0.04223223719641576,0.07648325196052758,0.029586916682575327,0.07718880788955973,0.79941577;-9.239298;-15.256408;-4.510566;12.780263;23.790203;22.968746;10.118657;-6.219151;-12.318449;-0.2529183;15.591417;14.900487;2.2366815;-9.263885;-13.583575;-7.5891128;2.4105418;5.9393973;3.84453;7.306681;18.05148;17.617363;-5.178494;-32.61326;-38.50944;-17.424885;6.594385;15.305112;15.1171665;5.432178;-15.064068;-28.610882;-22.700274;-5.6108294;2.760843;-1.1470513;-2.4962778;-0.1113453;0.63749534;-1.6426263;-11.742177;-23.068792;-18.264257;-1.3887028;6.2452197;3.2112134;4.3581843;3.5696065;-6.6456523,,,
2024-08-03 09:19:53.473,00:03:54.918,,,,,,-8.999276;-3.575523;-1.7504374;0.78338355;2.339268;-1.1506636;-0.10250847;9.250292;11.9323;-3.0786326;-21.868052;-21.542755;-6.3648224;6.4080477;17.017155;26.641392;24.724663;4.791454;-21.562576;-31.446148;-21.417925;-8.38358;1.447817;6.957655;3.4398677;-4.215466;-4.217235;4.220349;8.215192;8.644541;18.220976;25.88178;20.40755;13.2356205;6.6488276;-2.5728772;-10.432601;-16.002392;-14.217431;-1.7021227;11.507136;19.823725;24.085018;21.031567;11.593917;-0.7087514;-14.056574;-23.873222;-23.59497;-14.665917,,,
2024-08-03 09:19:53.474,00:03:54.920,0.013296189110739019,0.044020435328443776,0.07982243133569278,0.0295302653940296,0.07665478830542963,,8.252738952636719,9.862130165100098,
2024-08-03 09:19:53.745,00:03:55.191,0.01424861779587105,0.04635612893606318,0.08005934596337065,0.029294747043173634,0.07728777777996489,-7.369512;-3.1240551;4.582216;15.274848;20.905064;17.651697;10.973428;4.13952;-1.4898064;-1.823647;-4.129145;-16.318794;-22.620485;-15.216919;-11.822807;-13.844012;-7.6525393;4.8204083;10.933143;5.7906036;-1.3240967;-5.106581;-7.90133;-5.7645836;2.8730788;7.8293443;2.9258208;-2.5852063;0.24754493;7.829293;11.84731;11.369465;8.902924;3.24657;-4.3846736;-8.681677;-3.6125124;6.6791534;9.970667;5.2766376;-5.841713;-22.864668;-26.710897;-4.2267857;20.942911;25.942003;15.142512;-2.050648;-17.477074;-19.123693,,,
2024-08-03 09:19:53.893,00:03:55.339,0.013726775730026142,0.047593145762595636,0.0802034475769913,0.028568081176882743,0.07681800805343944,-6.5873265;2.3581574;2.833055;1.8700331;-0.43500546;2.0101507;7.900614;3.9328823;-8.633615;-18.745975;-21.169128;-10.335629;11.35115;21.313917;10.9323;-1.4413741;-5.8289657;-4.026534;-1.5627873;-6.6231785;-13.248256;-10.762298;-9.082969;-15.173199;-11.654329;6.7456365;18.480268;8.517168;-9.018904;-11.983761;2.2718694;21.122257;25.467022;5.446843;-24.229038;-40.126972;-37.55921;-25.70762;-6.360747;17.04114;28.398169;23.612062;18.241314;17.67114;10.646212;-11.989942;-37.194813;-40.97837;-21.815355;6.9362454,,,
2024-08-03 09:19:54.163,00:03:55.609,0.014121506513417415,0.04966492986473205,0.07996514093315583,0.028695031730723245,0.0783295589934626,28.677353;31.458067;22.857573;8.005344;-10.603476;-14.830998;-2.0627067;7.1369357;6.92167;6.7279606;8.837452;12.068616;10.94748;0.61549926;-3.9692414;7.9450917;23.969584;31.396181;25.639153;11.905297;-4.15359;-24.084927;-36.77221;-26.84823;-0.36098635;19.926414;19.665283;12.902387;21.961555;38.47927;37.842255;21.847837;8.252898;-2.8348987;-18.628263;-26.81828;-16.752108;-3.5478632;3.0201507;4.064925;-2.1833496;-7.868486;-5.6604805;-1.2480924;-1.937227;-6.121694;-7.44978;-3.6387992;-0.51674026;0.78040797,,,
2024-08-03 09:19:54.282,00:03:55.728,,,,,,6.2425814;6.098729;-7.6574397;-24.445415;-31.030281;-22.060364;-10.876261;-5.7826986;-2.818129;-3.2563133;-0.19474667;10.015173;13.728227;5.279924;-6.3029327;-15.274175;-19.666441;-14.790298;-3.6326966;-3.6508265;-19.368748;-25.485569;-4.1911073;22.598814;26.33318;9.225895;-10.725346;-17.855724;-5.6567197;12.517718;17.584976;7.358566;-5.0864005;-8.543395;-3.66191;3.7694502;6.144012;-2.7397163;-15.05716;-13.84982;-0.36636797;8.80067;8.553776;6.5394816;8.35915;8.405433;3.648852;1.2175443;-1.1173738;-7.2236843,,,
2024-08-03 09:19:54.283,00:03:55.728,0.014439762427218523,0.05004509189614939,0.08156837355407354,0.029720638165680505,0.07741120285965686,,,,
2024-08-03 09:19:54.492,00:03:55.938,,,,,,-8.021005;-1.561604;-1.0947689;-8.500224;-12.114657;-9.102497;-0.4819394;10.567953;15.541467;9.269545;-4.9407425;-16.53137;-23.756;-32.1894;-32.45621;-16.610273;3.410593;17.844519;20.677761;5.425626;-14.067816;-19.187754;-15.985178;-16.668842;-15.556573;-4.1111403;8.774175;11.975439;8.403727;1.7942487;-6.2696576;-9.639757;-7.1423635;-3.0520325;4.181658;12.321363;11.637734;3.4942377;-4.076568;-8.565823;-6.729004;2.3036554;8.176667;6.983681;10.190896;18.565332;20.587687;16.210398;10.827573;1.2775204,,,
2024-08-03 09:19:54.493,00:03:55.939,,,,,,,8.684126853942871,,
2024-08-03 09:19:54.495,00:03:55.941,0.014207483079447842,0.04876460983882998,0.08133014870510165,0.027756361082283833,0.07538830511876178,,,9.879698753356934,
2024-08-03 09:19:54.700,00:03:56.146,0.01382284631429753,0.052090366804417476,0.07621154640700359,0.028359943041254998,0.07294947620579209,-13.812441;-23.134098;-11.8873205;9.731046;17.62642;13.196451;5.7096214;-8.920947;-24.086807;-25.023144;-14.104578;-1.813668;7.2900667;14.11728;14.867707;2.712086;-11.799022;-8.633269;10.019009;24.394272;29.839315;28.262596;15.971449;-0.30773807;-10.470458;-18.066652;-24.616877;-17.258244;6.027931;29.696142;39.69523;33.93279;22.998093;17.268593;15.447551;8.160056;-7.65801;-19.676193;-17.987278;-9.984993;-2.9627724;4.585905;9.779817;8.160974;5.764129;7.3991265;7.9441586;4.6798363;0.042485297;-2.8485796,,,
2024-08-03 09:19:54.882,00:03:56.328,0.014522643431366751,0.05159881813138336,0.07930004583626557,0.028643805905693733,0.06998959020935794,-0.83339393;4.2552514;3.2913094;-9.015728;-21.218817;-17.831259;-3.673819;6.629738;6.5921917;-5.080853;-16.382069;-10.932382;2.221771;5.4220076;-2.6639478;-13.354374;-12.854805;5.72368;27.157518;31.68239;23.814985;17.212948;12.005928;4.1082726;-4.8271055;-4.3590755;9.918267;22.142357;20.399216;12.344038;6.335878;0.7617319;-7.847333;-15.324411;-15.082806;-12.864314;-12.46972;-6.37318;-0.8734922;-2.8201942;-4.657142;-8.930469;-19.468058;-29.857725;-27.39531;-6.213277;1.2431064;-30.056448;-69.20329;-85.71709,,,
2024-08-03 09:19:55.092,00:03:56.538,0.014492313065400666,0.05242953616565567,0.08089457175872013,0.028835170049041813,0.07088635193356498,-71.87028;-35.45677;-6.4634085;-0.24945955;-9.363606;-23.563526;-32.986977;-31.441988;-20.167837;-8.699229;-4.400441;-2.4650023;9.038372;28.082836;38.153473;30.349056;8.484486;-10.462435;-9.591008;8.398182;26.666027;28.67155;15.542994;3.0161295;-1.841887;-1.7763449;-1.3627387;0.35091707;9.566036;21.64223;24.535294;11.939767;-6.3591695;-11.3459;-4.507013;5.8098235;20.389492;30.880606;25.675909;14.421984;14.555204;19.52134;20.146595;13.182325;-4.8373027;-6.8690033;19.186712;35.287193;31.476149;30.452175,,,
